ENSG00000272078.1	2	52	2
ENSG00000298629.1	0	0	0
ENSG00000308013.1	0	0	0
ENSG00000307983.1	0	1	0
ENSG00000307999.1	0	0	0
ENSG00000225158.2	0	0	0
ENSG00000308257.1	0	0	0
ENSG00000175262.15	49	4	45
ENSG00000215785.2	0	0	0
ENSG00000120948.19	5860	23	7920
ENSG00000009724.18	982	3059	6
ENSG00000116649.10	1062	10	1052
ENSG00000230337.5	5	1085	51
ENSG00000171824.14	3086	81	4136
ENSG00000198793.14	5443	21	5548
ENSG00000225602.5	0	118	0
ENSG00000253086.1	0	0	0
ENSG00000171819.5	168	172	0
ENSG00000207451.1	0	0	0
ENSG00000238173.1	2	5	0
ENSG00000309051.1	0	0	0
ENSG00000120942.14	768	0	769
ENSG00000238199.1	10	10	0
ENSG00000284646.2	0	0	0
ENSG00000302153.1	0	0	0
ENSG00000302176.1	0	0	0
ENSG00000224338.2	0	0	0
ENSG00000299102.1	0	0	0
ENSG00000204624.8	7	0	7
ENSG00000285833.1	0	0	0
ENSG00000303300.1	0	0	0
ENSG00000235643.2	0	0	0
ENSG00000284708.1	0	0	0
ENSG00000116661.11	4	9	2
ENSG00000132879.14	115	7	225
ENSG00000116670.17	437	175	440
ENSG00000116663.11	33	23	78
ENSG00000162490.7	3	1	2
ENSG00000301523.1	0	0	0
ENSG00000305789.1	2	61	0
ENSG00000177674.16	138	0	197
ENSG00000215910.8	0	109	0
ENSG00000177553.6	0	0	0
ENSG00000177000.13	932	115	1038
ENSG00000011021.23	2719	1	2839
ENSG00000276470.1	0	0	0
ENSG00000278852.1	0	0	0
ENSG00000175206.11	10	29	0
ENSG00000275915.1	0	0	0
ENSG00000120937.9	0	0	0
ENSG00000224904.1	1	0	1
ENSG00000285646.3	0	0	0
ENSG00000199347.1	0	0	0
ENSG00000201801.1	0	0	0
ENSG00000116685.17	738	20	719
ENSG00000083444.17	7593	3	7590
ENSG00000287384.1	0	0	0
ENSG00000116688.18	2833	6	2828
ENSG00000270914.1	0	0	0
ENSG00000116691.11	175	3	172
ENSG00000202461.1	0	0	0
ENSG00000276869.1	0	0	0
ENSG00000243539.3	0	0	0
ENSG00000120949.15	4	0	4
ENSG00000201135.1	0	0	0
ENSG00000227875.2	2	0	2
ENSG00000285604.1	0	0	0
ENSG00000294285.1	0	0	0
ENSG00000301863.1	0	0	0
ENSG00000283789.1	0	0	0
ENSG00000028137.19	1258	5	1253
ENSG00000296888.1	2	0	2
ENSG00000263676.1	0	0	0
ENSG00000297053.1	0	0	0
ENSG00000225196.2	0	0	0
ENSG00000252969.1	0	0	0
ENSG00000048707.15	22823	19	22804
ENSG00000295309.1	1	1	0
ENSG00000239149.1	0	0	0
ENSG00000229484.4	2	0	2
ENSG00000309694.1	0	0	0
ENSG00000162496.10	3055	35	3032
ENSG00000221340.1	0	0	0
ENSG00000276830.1	0	0	0
ENSG00000305650.1	5	10	0
